id,category,subcategory,address,subdivision,modified,neighborhood,lot_size,acres,year_built,style,heating,sqft,bedrooms,full_baths,half_baths
06090303420270000,RP,Residential Property,87 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:28:06 AM,206.005.A,00,0.18,2017,08 - Conventional,5 - Forced Air,2186,5,3,1
06090303420290000,RP,Residential Property,101 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:31:46 AM,206.005.A,00,0.18,2003,03 - Ranch,5 - Forced Air,1553,5,3,0
06090303420310000,RP,Residential Property,117 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:29:51 AM,206.005.A,00,0.2,2003,03 - Ranch,5 - Forced Air,1541,3,2,0
06090303421010000,RP,Residential Property,118 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:22:59 AM,206.005.A,00,0.2,2004,08 - Conventional,5 - Forced Air,2035,3,2,0
06090303421030000,RP,Residential Property,102 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:31:34 AM,206.005.A,00,0.18,2003,08 - Conventional,5 - Forced Air,1541,3,2,0
06090303421050000,RP,Residential Property,88 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:34:05 AM,206.005.A,00,0.18,2002,08 - Conventional,5 - Forced Air,1516,3,2,0
06090303421070000,RP,Residential Property,72 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 1:01:49 PM,206.005.A,00,0.18,2005,03 - Ranch,5 - Forced Air,1514,3,2,0
06090303421090000,RP,Residential Property,60 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:37:25 AM,206.005.A,00,0.18,2003,08 - Conventional,5 - Forced Air,1683,3,2,0
06090303421110000,RP,Residential Property,46 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:35:08 AM,206.005.A,00,0.18,2002,08 - Conventional,5 - Forced Air,1600,3,2,0
06090303421130000,RP,Residential Property,32 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:34:49 AM,206.005.A,00,0.18,2002,03 - Ranch,5 - Forced Air,1440,3,2,0
06090303421150000,RP,Residential Property,16 LEEP LN,RIVER ROCK SUB PH 6A,10/13/2020 11:37:13 AM,206.005.A,00,0.2,2002,03 - Ranch,2 - Hot Water/Water Radiant,1618,5,3,0
06090303421170000,RP,Residential Property,15 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:39:43 AM,206.005.A,00,0.2,2010,08 - Conventional,5 - Forced Air,1993,3,2,1
06090303421190000,RP,Residential Property,31 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:34:58 AM,206.005.A,00,0.18,2010,08 - Conventional,5 - Forced Air,2376,4,2,1
06090303421210000,RP,Residential Property,45 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:34:10 AM,206.005.A,00,0.18,2002,08 - Conventional,5 - Forced Air,1528,3,2,0
06090303421230000,RP,Residential Property,59 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:32:59 AM,206.005.A,00,0.18,2005,08 - Conventional,5 - Forced Air,1576,3,2,0
06090303421250000,RP,Residential Property,71 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:26:20 AM,206.005.A,00,0.18,2002,08 - Conventional,5 - Forced Air,2120,3,2,1
06090303421270000,RP,Residential Property,87 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:28:23 AM,206.005.A,00,0.18,2007,08 - Conventional,5 - Forced Air,1455,3,2,0
06090303421290000,RP,Residential Property,101 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:29:09 AM,206.005.A,00,0.18,2006,08 - Conventional,5 - Forced Air,1472,3,2,0
06090303421310000,RP,Residential Property,117 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:25:15 AM,206.005.A,00,0.2,2005,03 - Ranch,5 - Forced Air,1328,5,2,1
06090303422010000,RP,Residential Property,118 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:30:48 AM,206.005.A,00,0.2,2005,03 - Ranch,5 - Forced Air,1308,4,2,1
06090303422030000,RP,Residential Property,102 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:37:02 AM,206.005.A,00,0.18,2003,03 - Ranch,5 - Forced Air,2325,4,2,0
06090303422050000,RP,Residential Property,88 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:32:39 AM,206.005.A,00,0.18,2002,08 - Conventional,5 - Forced Air,1598,3,2,0
06090303422070000,RP,Residential Property,72 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 1:01:49 PM,206.005.A,00,0.18,2003,08 - Conventional,5 - Forced Air,1670,3,2,1
06090303422090000,RP,Residential Property,60 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:36:54 AM,206.005.A,00,0.18,2003,08 - Conventional,5 - Forced Air,1726,3,2,0
06090303422110000,RP,Residential Property,46 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:26:28 AM,206.005.A,00,0.18,2003,08 - Conventional,5 - Forced Air,2037,3,2,1
06090303422130000,RP,Residential Property,32 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:29:01 AM,206.005.A,00,0.18,2002,03 - Ranch,5 - Forced Air,1600,3,2,0
06090303422150000,RP,Residential Property,16 POTTER LN,RIVER ROCK SUB PH 6A,10/13/2020 11:29:53 AM,206.005.A,00,0.2,2010,03 - Ranch,5 - Forced Air,1462,5,3,0
06090303422170000,RP,Residential Property,15 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:30:10 AM,206.005.A,00,0.2,2002,08 - Conventional,5 - Forced Air,1370,3,2,0
06090303422190000,RP,Residential Property,31 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:25:31 AM,206.005.A,00,0.18,2003,08 - Conventional,5 - Forced Air,1516,3,2,0
06090303422210000,RP,Residential Property,45 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:29:32 AM,206.005.A,00,0.18,2010,03 - Ranch,5 - Forced Air,1440,3,2,0
06090303422230000,RP,Residential Property,59 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:31:04 AM,206.005.A,00,0.18,2002,08 - Conventional,5 - Forced Air,1656,3,2,1
06090303422250000,RP,Residential Property,71 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:24:26 AM,206.005.A,00,0.18,2003,03 - Ranch,5 - Forced Air,1357,3,2,0
06090303422270000,RP,Residential Property,87 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:26:35 AM,206.005.A,00,0.18,2003,03 - Ranch,5 - Forced Air,1498,3,2,0
06090303422290000,RP,Residential Property,101 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:30:09 AM,206.005.A,00,0.18,2003,03 - Ranch,5 - Forced Air,1480,5,3,0
06090303422310000,RP,Residential Property,117 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:33:47 AM,206.005.A,00,0.2,2003,03 - Ranch,5 - Forced Air,1673,3,2,0
06090303423010000,RP,Residential Property,118 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:23:38 AM,206.005.A,00,0.2,2002,08 - Conventional,5 - Forced Air,1865,3,2,0
06090303423030000,RP,Residential Property,102 CLINTON LN,RIVER ROCK SUB PH 6A,10/13/2020 11:27:18 AM,206.005.A,00,0.18,2002,03 - Ranch,5 - Forced Air,1792,3,2,0
